userid,content_id,views,likes,shares,comments,watch_time,engagement_score
user_445,content_4180,6,0,1,0,82,0.47348636384743725
user_838,content_4518,3,1,0,1,66,0.5263005707743269
user_701,content_1421,5,2,0,2,161,0.5689915795289467
user_912,content_1726,7,1,1,0,93,0.6342972641890507
user_182,content_2234,7,3,2,2,175,0.8416111225629919
user_199,content_2369,3,2,1,2,207,0.8657826077545548
user_990,content_2574,7,0,0,0,61,0.5887785203346877
user_642,content_2725,1,3,2,2,146,0.38839198800357866
user_924,content_1849,4,4,0,2,231,0.8544195056097269
user_801,content_30,1,3,1,2,271,0.6879280932179161
user_879,content_1801,9,1,0,2,227,0.9002461411101066
user_231,content_162,6,2,0,0,193,0.7196940478603889
user_788,content_4774,5,1,1,2,50,0.28824389241405457
user_964,content_2682,3,0,1,0,263,0.7380252814298827
user_542,content_2408,5,4,0,2,131,0.0039054648327323527
user_475,content_435,4,3,0,1,161,0.6099579879084639
user_569,content_2943,5,4,2,1,126,0.634936891495054
user_676,content_215,7,0,0,0,214,0.5223342254692107
user_776,content_4514,9,1,2,2,118,0.21096399465905702
user_522,content_2320,7,2,1,0,261,0.8159923210354704
user_537,content_4502,8,1,1,1,64,0.1895492166130267
user_78,content_4215,4,1,2,2,39,0.036259358885387116
user_744,content_2782,5,2,2,1,69,0.7573575104310178
user_371,content_4001,5,2,2,0,242,0.27640919957050336
user_990,content_1282,6,1,1,1,289,0.45945306387640206
user_365,content_3993,8,3,2,1,72,0.1887650889599337
user_10,content_1362,8,0,0,2,153,0.003491426170262324
user_291,content_3476,6,3,1,2,229,0.5422601823348506
user_266,content_4353,3,1,0,2,171,0.9231033350506438
user_699,content_2279,5,1,1,2,149,0.6934117516299885
user_107,content_2418,3,1,0,1,40,0.10030956474825936
user_689,content_1120,3,4,2,0,189,0.6211549722991183
user_640,content_1203,1,0,0,0,130,0.06199567688493868
user_817,content_925,8,1,1,0,286,0.14269230471215688
user_990,content_4613,3,0,0,2,269,0.4679319712587172
user_785,content_3464,2,0,2,0,77,0.0740805420708146
user_925,content_4683,2,3,1,1,279,0.6062047421380493
user_811,content_1870,6,3,1,0,205,0.6291214267962489
user_466,content_2198,3,4,0,2,143,0.6963929402871947
user_238,content_2618,3,3,1,1,23,0.7043384978621435
user_79,content_1417,5,3,1,1,184,0.6424816148129968
user_485,content_579,8,2,0,2,182,0.25030803635228327
user_562,content_1913,2,1,2,1,174,0.2019248413658299
user_376,content_1813,6,1,1,1,104,0.028536882270146058
user_982,content_929,8,1,1,2,118,0.6535667008037429
user_36,content_4942,8,1,1,0,237,0.7982469975831444
user_810,content_1901,6,1,0,0,260,0.8293100632008866
user_774,content_2928,6,0,2,0,134,0.13990095121002455
user_311,content_4142,7,4,1,2,294,0.126464559185275
user_136,content_4990,3,3,2,2,196,0.004458685159069331
user_906,content_1437,2,4,2,1,72,0.2588445348159424
user_479,content_1532,3,4,0,0,13,0.6389915396758353
user_513,content_2904,4,4,0,1,108,0.1277012706815912
user_4,content_3193,9,0,1,2,290,0.06756605046870379
user_540,content_4005,6,4,1,0,236,0.06783184772138384
user_78,content_1373,4,2,1,2,153,0.9144273259263148
user_213,content_1646,1,1,0,2,132,0.5558062799199374
user_214,content_1018,4,4,0,0,11,0.5925040964193655
user_615,content_4375,7,1,1,0,265,0.6237326611958096
user_265,content_3575,4,2,1,2,179,0.6192076242171958
user_773,content_3710,8,2,1,0,102,0.7642770311741338
user_488,content_4378,8,4,2,0,267,0.1898270245468242
user_312,content_1310,7,4,2,0,127,0.5470950579515558
user_982,content_4658,7,4,0,1,74,0.8695854008389919
user_205,content_1293,3,0,0,2,264,0.023311750024776257
user_790,content_4202,3,3,1,2,50,0.4796966502835198
user_50,content_4058,1,2,1,0,5,0.06679838060758769
user_791,content_511,1,1,2,2,159,0.002465543147835092
user_901,content_4235,5,3,1,2,277,0.02717472562917722
user_747,content_3491,5,0,2,0,177,0.4753619041704791
user_189,content_4259,6,0,0,0,67,0.7771256025774458
user_663,content_2631,2,0,1,1,290,0.5912786206764076
user_709,content_943,2,2,0,1,138,0.42198157700812533
user_164,content_209,5,2,1,2,76,0.5009791696127267
user_557,content_2843,3,0,0,0,138,0.2585369283478204
user_71,content_262,4,3,0,2,15,0.4351984698669725
user_563,content_3608,4,3,0,1,140,0.12774644414153424
user_159,content_2055,1,2,1,1,198,0.9238302395225914
user_947,content_399,3,2,1,0,136,0.7854579512980767
user_554,content_3727,1,4,0,1,8,0.6567103606120033
user_546,content_3689,4,0,2,0,21,0.9495983199224791
user_172,content_4298,9,3,1,1,104,0.9006754530832864
user_299,content_4387,2,1,0,1,180,0.8299471206151713
user_222,content_1579,5,2,0,2,73,0.21603383151536748
user_361,content_4348,9,3,0,1,98,0.3202264013851498
user_13,content_1335,8,0,0,0,247,0.7735040123195283
user_570,content_868,9,0,1,2,180,0.5826990676469468
user_957,content_1970,2,0,0,1,90,0.5727408882141749
user_281,content_4250,3,1,1,0,54,0.7823561072419429
user_256,content_3754,9,4,0,2,155,0.869706659142266
user_389,content_2040,6,0,1,0,253,0.29015349124597034
user_536,content_3630,3,3,0,0,273,0.6734759946366412
user_81,content_722,3,2,0,0,221,0.7360068509406554
user_250,content_3894,8,4,1,2,210,0.8439978598486666
user_872,content_1440,4,4,2,1,89,0.899835149909021
user_816,content_1588,7,1,2,0,116,0.2736504271160105
user_143,content_3162,5,2,1,2,108,0.10587549051197631
user_549,content_1522,9,2,2,2,131,0.6977886150684623
user_155,content_1541,5,4,0,0,284,0.9239155947391385
user_416,content_4435,1,3,0,2,124,0.011604891887543656
user_60,content_4796,7,0,2,2,158,0.20901710754029323
user_657,content_6,7,1,0,0,126,0.8974259481637588
user_885,content_2155,1,0,0,0,291,0.9993911657938588
user_321,content_3091,3,4,2,2,62,0.005348813952511078
user_226,content_1249,8,0,0,1,64,0.8984777347906481
user_929,content_3453,9,2,0,0,54,0.5670039343846757
user_743,content_1955,3,2,1,2,93,0.5308994862355433
user_539,content_423,2,0,0,1,91,0.3698849438979803
user_99,content_4759,9,1,2,1,218,0.5837911638437943
user_705,content_992,5,2,2,2,230,0.42019592934439154
user_347,content_1501,2,1,2,1,148,0.4232482223399804
user_306,content_2668,5,0,0,1,27,0.4756992380029238
user_862,content_1251,6,0,1,2,73,0.23232008094838819
user_593,content_1143,3,3,2,0,281,0.8806091223925288
user_410,content_1251,9,1,0,2,127,0.026524723367871594
user_998,content_1670,2,0,2,1,298,0.9097902076021797
user_21,content_1416,5,0,2,1,63,0.10742491379568864
user_475,content_2036,8,3,0,2,289,0.001680640955686541
user_923,content_2288,3,2,1,0,185,0.43547880758370816
user_577,content_4829,2,0,2,2,146,0.01751154660424703
user_648,content_1064,1,1,1,2,71,0.9128210774177747
user_618,content_3320,6,1,2,1,293,0.38591769929136754
user_205,content_4238,9,3,2,1,63,0.22778567114198323
user_321,content_4969,4,0,2,2,273,0.6156192874101754
user_517,content_1226,6,1,0,2,207,0.19919516493957556
user_855,content_3568,3,1,1,1,201,0.2670598441600436
user_136,content_2476,2,3,1,1,116,0.8933555853664964
user_914,content_4808,3,4,1,1,15,0.28129679295150056
user_87,content_2349,3,3,2,1,112,0.4404459360529026
user_958,content_1119,1,0,1,1,66,0.027624579945045413
user_116,content_3543,5,3,1,1,105,0.5697665703725641
user_686,content_631,2,0,2,0,283,0.05590903659322122
user_120,content_2284,6,1,1,2,46,0.8122463560929878
user_602,content_4497,7,1,0,0,36,0.7889310973682573
user_949,content_2321,6,2,1,0,201,0.40325029758397235
user_966,content_3428,1,3,2,2,270,0.7179449760116697
user_324,content_318,4,4,0,1,120,0.7724650927809013
user_222,content_1139,8,3,0,2,262,0.58891165626823
user_726,content_51,3,2,2,1,175,0.8039227875635028
user_112,content_459,8,2,0,1,40,0.6626174968407295
user_50,content_1430,2,2,2,0,202,0.1079249317849501
user_802,content_3487,7,1,0,1,177,0.10881657921803034
user_117,content_1134,8,3,1,1,93,0.37579005176885383
user_690,content_2432,6,0,0,1,80,0.17314568990755153
user_304,content_4430,9,3,0,0,207,0.9805297646764362
user_63,content_512,4,4,0,0,84,0.13114045602764246
user_936,content_712,9,2,2,0,256,0.11409991638978012
user_317,content_1199,8,0,0,1,92,0.9188767877823397
user_641,content_3993,6,4,0,0,148,0.1689133651254736
user_331,content_3608,9,4,1,0,129,0.7598604072356201
user_406,content_2867,2,4,1,1,117,0.03333285252331397
user_757,content_3669,5,0,1,0,29,0.21844381201808805
user_365,content_289,3,1,0,2,115,0.7922082897266187
user_248,content_4550,6,2,1,2,151,0.8018537439192045
user_423,content_3187,7,2,1,2,6,0.07813538991857405
user_542,content_1495,2,2,0,2,123,0.6195803973316375
user_399,content_2059,3,0,1,2,234,0.041058399952282554
user_965,content_2691,5,0,2,0,130,0.7796607693410154
user_885,content_4273,2,1,1,2,65,0.7979089802677959
user_475,content_4671,8,0,2,1,207,0.10639771720953317
user_69,content_1859,3,0,2,2,290,0.3216292321236027
user_10,content_2720,3,4,2,0,134,0.12393367278602718
user_593,content_38,7,0,2,1,95,0.7365133876830443
user_107,content_4665,6,3,0,2,198,0.5118049389429671
user_588,content_2608,9,3,0,2,207,0.02495721965545683
user_644,content_3469,1,4,0,2,157,0.052089278971376385
user_57,content_811,2,1,1,2,189,0.5963695428234552
user_191,content_3492,3,0,0,1,44,0.2549694707151934
user_316,content_4211,6,4,2,1,222,0.9910167822585194
user_333,content_3776,4,2,1,1,117,0.6279625471700758
user_642,content_501,4,4,1,1,64,0.3678513369966979
user_123,content_3408,6,3,0,0,61,0.3118133924299278
user_773,content_3154,1,4,0,1,136,0.4264496182669233
user_831,content_2836,5,2,1,1,118,0.22823259304594723
user_123,content_334,7,0,0,2,226,0.8789086213747058
user_335,content_3354,7,2,0,2,81,0.0005694372352877952
user_957,content_2680,4,4,2,0,121,0.8095097771163738
user_220,content_2875,3,4,0,2,185,0.3666053593361359
user_312,content_2229,3,3,2,0,159,0.7351761969415034
user_704,content_4178,1,3,1,2,37,0.34267983338745645
user_999,content_1396,7,3,2,1,186,0.6251893177838288
user_679,content_4787,4,1,2,2,247,0.561741119482633
user_668,content_4462,1,4,1,2,32,0.41958018451396784
user_373,content_2775,2,2,0,1,177,0.07522334593807622
user_520,content_3273,4,4,2,2,279,0.6006378208521055
user_690,content_4213,3,0,0,1,244,0.9783918079913694
user_760,content_4194,6,2,1,0,265,0.7163174358411473
user_874,content_2916,3,4,1,0,81,0.6184778917314784
user_931,content_725,2,2,1,0,199,0.07517460076362226
user_466,content_4926,6,1,0,2,145,0.13955593266020316
user_973,content_1071,3,4,0,2,49,0.7978938759338995
user_476,content_4174,7,2,1,1,188,0.13054061905179848
user_706,content_2329,8,3,0,1,17,0.9240878039321269
user_845,content_2805,1,4,2,1,135,0.1214777957661799
user_897,content_2734,6,1,1,0,99,0.44697408478732736
user_895,content_1297,9,2,2,1,219,0.15133687596522116
user_342,content_278,1,2,1,1,138,0.5277967510701305
user_461,content_2462,1,2,0,2,140,0.34091235906692563
user_656,content_599,4,3,0,1,64,0.36524479554202804
user_810,content_4733,5,4,2,2,148,0.19039334833602217
user_822,content_4042,2,2,2,2,265,0.5062165110863746
user_160,content_4536,8,1,1,1,68,0.8135189162405342
user_630,content_1055,6,2,0,1,143,0.7627335604822472
user_674,content_2528,3,3,2,0,251,0.7460796235848838
user_789,content_4970,8,3,1,1,6,0.7263094054985358
user_954,content_3468,7,1,0,0,178,0.41621017304285923
user_457,content_1435,3,2,2,0,42,0.7010772985132036
user_785,content_4708,1,0,1,1,5,0.008285534003357187
user_99,content_3548,7,3,0,0,113,0.2800245214372423
user_422,content_3037,9,1,0,2,221,0.26753154564615134
user_140,content_3528,8,0,0,1,175,0.3123497406250755
user_682,content_4028,6,0,0,0,37,0.8561903135941489
user_454,content_990,5,1,0,1,290,0.08114793605644888
user_974,content_2062,4,2,2,0,77,0.3320720651161736
user_122,content_1417,6,0,0,0,289,0.7749940410317943
user_72,content_4716,8,2,0,2,163,0.1911462254717894
user_140,content_304,6,0,2,0,285,0.9612960021017176
user_912,content_3635,2,0,0,0,250,0.5386361270140542
user_99,content_4720,1,4,0,1,182,0.24621249525487487
user_679,content_4944,7,3,2,2,5,0.028644854372916417
user_657,content_3389,2,2,0,0,276,0.39196030875992205
user_685,content_96,6,4,1,2,23,0.8539801122966378
user_944,content_40,3,4,1,0,86,0.5844832438918358
user_147,content_4829,9,2,0,2,71,0.4977629022432034
user_250,content_4985,4,4,1,0,138,0.9201510200626365
user_60,content_3068,7,3,1,0,131,0.7682640503413388
user_967,content_4558,5,0,0,1,191,0.6015873447870997
user_579,content_2514,6,1,0,2,59,0.4330600628912118
user_953,content_2663,9,1,2,0,188,0.9895635692979183
user_503,content_3231,9,0,1,0,221,0.02980350416817079
user_732,content_1397,6,0,0,2,236,0.6526847154685848
user_421,content_2097,7,2,0,0,87,0.8012399667084292
user_752,content_4832,6,2,1,0,190,0.3057913103279073
user_977,content_3649,7,3,0,2,25,0.3004442770532827
user_278,content_2049,9,0,0,1,135,0.19915303709318233
user_674,content_782,7,2,1,0,172,0.7633270616374225
user_883,content_1318,8,3,2,1,88,0.8146789848969571
user_99,content_1492,2,2,0,2,48,0.2737250914631961
user_834,content_472,5,3,1,1,128,0.1278107347977625
user_778,content_1095,1,2,2,2,154,0.806291949924762
user_122,content_2572,5,1,1,0,59,0.5392928352478567
user_341,content_1810,2,2,2,1,181,0.30980051347567994
user_757,content_1288,8,1,2,1,141,0.5922473907317775
user_4,content_3111,8,4,2,2,99,0.2845566496985651
user_185,content_4561,7,1,2,1,224,0.8048273339554274
user_141,content_1581,6,1,0,0,253,0.21129303239074115
user_785,content_261,6,1,2,0,135,0.8286069279116254
user_742,content_9,7,4,2,2,219,0.8396881586853822
user_846,content_2390,2,3,0,2,132,0.5614622278530942
user_335,content_823,3,3,0,1,113,0.6835792893421236
user_971,content_529,3,2,2,1,299,0.32705289670086546
user_983,content_2727,5,4,1,1,162,0.1891371339590313
user_985,content_3790,7,4,2,1,208,0.3962456855664943
user_606,content_2341,2,3,1,2,150,0.5124395703723558
user_617,content_53,8,2,2,1,137,0.6001548983307314
user_723,content_4239,1,1,1,2,59,0.6566640292497117
user_3,content_79,4,2,0,1,274,0.5724505274752715
user_274,content_2345,3,4,2,0,206,0.5863964397531022
user_558,content_2797,9,1,0,2,83,0.2361887584513076
user_583,content_63,3,0,0,2,76,0.5816222744022359
user_17,content_884,5,3,2,1,110,0.15908372073469323
user_924,content_3042,6,0,2,1,128,0.8126166246751781
user_513,content_1167,1,2,2,0,151,0.7080791719162226
user_823,content_2529,1,4,0,0,153,0.20497036161650495
user_891,content_431,6,3,2,1,225,0.6716905566973532
user_36,content_3765,3,0,1,2,147,0.16104982970752169
user_376,content_384,7,0,2,0,35,0.9556813386082056
user_794,content_2573,8,2,0,0,86,0.48092703963156036
user_115,content_2816,3,0,0,2,117,0.27592245654598446
user_803,content_144,7,2,0,1,227,0.1621970242460321
user_727,content_3185,7,0,0,2,135,0.761296122138674
user_300,content_1945,3,3,1,1,8,0.11933266215976768
user_548,content_3855,4,1,0,2,168,0.6596403407564724
user_167,content_2098,9,0,1,2,157,0.5065785460983135
user_954,content_1575,5,1,0,1,119,0.1532714787481022
user_828,content_561,8,1,1,0,62,0.21901838371739835
user_41,content_2833,1,2,1,1,280,0.3359245056191059
user_999,content_3940,8,1,0,0,49,0.5145154395221408
user_539,content_1679,2,3,0,1,244,0.8077712376245431
user_146,content_4588,6,3,0,1,84,0.9344057736978132
user_820,content_2516,5,4,2,2,86,0.10441956488188331
user_328,content_1394,3,2,1,1,268,0.21918590616837152
user_460,content_1973,3,1,1,2,250,0.5388862647689675
user_901,content_280,2,4,1,1,35,0.365751954317624
user_7,content_1333,4,3,0,1,252,0.34287489513471625
user_503,content_2321,3,4,0,0,225,0.1574624294295236
user_209,content_2059,9,1,0,0,71,0.4688303192367492
user_856,content_2208,3,4,1,2,54,0.131012019601499
user_775,content_3334,4,3,0,1,61,0.6140960310975433
user_127,content_4003,7,0,1,2,162,0.5708803004824964
user_515,content_1886,4,3,0,1,157,0.09943499977067816
user_471,content_3305,2,3,2,2,262,0.985255456986173
user_174,content_529,6,0,0,2,218,0.0731274973781535
user_936,content_1855,8,3,0,0,26,0.8694231594568084
user_720,content_3136,5,0,1,0,164,0.9638629158115238
user_268,content_1536,9,0,2,1,212,0.5483410303523065
user_292,content_1313,7,3,1,2,81,0.38964619749153306
user_124,content_3670,7,0,2,2,186,0.6986308816710384
user_685,content_4059,4,2,2,0,187,0.7590425622121757
user_877,content_2254,2,1,0,0,77,0.7848992554462849
user_242,content_218,5,1,2,2,13,0.7001380052180799
user_807,content_4301,3,0,2,2,181,0.34845480581773625
user_213,content_270,7,3,0,1,103,0.05048449946963096
user_34,content_2141,6,3,2,2,219,0.48068008634555237
user_200,content_1054,9,0,1,1,224,0.1426753389363311
user_117,content_4498,9,0,1,1,48,0.954675235831101
user_244,content_340,7,1,1,0,127,0.699955241142862
user_710,content_380,3,2,2,0,128,0.3876422490017768
user_201,content_4637,4,4,0,2,269,0.7645045760972237
user_539,content_4073,6,0,2,1,13,0.4826787268241137
user_184,content_1050,6,1,1,0,18,0.39778043741778824
user_479,content_1009,6,2,0,0,215,0.8946137340525898
user_561,content_497,9,3,0,1,196,0.49131965799949295
user_718,content_4523,8,2,1,1,80,0.5239408408648132
user_440,content_55,8,0,2,1,101,0.5936794121915174
user_154,content_3609,1,3,0,2,173,0.8322296073853875
user_444,content_567,3,1,1,0,166,0.7183196258681631
user_203,content_21,2,2,1,2,184,0.2202211278960201
user_448,content_3101,2,0,2,2,79,0.2947660205070963
user_9,content_945,8,4,0,2,206,0.5745027505168447
user_820,content_2107,4,3,1,2,203,0.4266674717899579
user_708,content_3385,6,0,2,0,136,0.7035079907932366
user_642,content_1602,7,1,2,2,216,0.7142964988194058
user_664,content_1836,1,4,1,2,51,0.4329361550416002
user_379,content_555,7,0,0,2,286,0.42796585872283177
user_244,content_4396,5,0,0,2,59,0.5779499800990083
user_360,content_2951,1,0,1,0,28,0.5586301245637177
user_972,content_4658,7,2,0,0,105,0.9742880755375002
user_636,content_118,5,4,0,0,97,0.6114615135261867
user_177,content_2240,7,0,2,2,180,0.8241438383264474
user_357,content_781,9,4,0,0,76,0.2552045099196094
user_535,content_3698,2,2,1,0,221,0.2727938466231331
user_568,content_3647,7,2,2,0,249,0.11610898512108658
user_87,content_3088,7,1,0,1,209,0.9951392613738012
user_243,content_3090,7,1,2,2,203,0.10194174453798455
user_363,content_2404,7,4,1,2,195,0.25160085885963246
user_927,content_2477,3,3,0,2,236,0.49130212344788327
user_72,content_950,8,3,2,1,100,0.04573685034397612
user_256,content_3062,2,0,1,1,134,0.5056246076587992
user_454,content_3808,8,4,0,0,193,0.8584181846454658
user_522,content_2115,1,3,2,0,292,0.6609348601022361
user_748,content_4497,1,1,0,1,138,0.49126432477256554
user_868,content_910,7,3,2,2,88,0.009060538295448395
user_0,content_1769,1,2,2,2,105,0.903650823561126
user_568,content_3710,9,4,0,2,196,0.22778894686533258
user_246,content_4187,7,2,0,0,43,0.9989312886458819
user_830,content_1402,6,4,2,1,232,0.2886456626530427
user_609,content_4345,6,0,2,2,237,0.07000216378937896
user_243,content_3592,1,1,2,1,210,0.5983773959273427
user_625,content_1471,9,3,0,1,77,0.2273622616933444
user_758,content_2676,8,1,1,0,155,0.9451471158785382
user_403,content_4686,6,2,0,1,53,0.060686095466819134
